time_s,pressure_kpa,temperature_k,vibration_g,thrust_n,anomaly,scenario
0.0,40.80110881987924,301.36945434655206,0.1455350959811664,2.46722520706828,0,normal
0.1,39.34743583634733,300.3974398072646,0.12617865586088234,0.03476980316643763,0,normal
0.2,40.00166094331593,305.39552968936584,0.12492896922617455,2.7143500575375903,0,normal
0.3,43.51413518653229,308.00018261273107,0.14137861283812933,9.821004925642187,0,normal
0.4,39.2749411160463,309.89097681808437,0.1480222218411917,8.682306241851352,0,normal
0.5,41.4489415314243,314.100696786643,0.1331078271653141,20.485664279326485,0,normal
0.6,43.733384905821545,319.2184150469029,0.18171877156104146,14.208439288703609,0,normal
0.7,42.647822263057016,317.9921633659195,0.15246099104029534,26.693522979249558,0,normal
0.8,43.2052345692341,323.5057608542336,0.13877227845773746,25.060604722783683,0,normal
0.9,42.21985238574643,325.82977111975725,0.1745453017359845,26.203890032752604,0,normal
1.0,42.55282798419245,332.8728585869846,0.15313326573903316,36.83935549762351,0,normal
1.1,46.75063969347071,336.25187271325274,0.14788041775408692,41.88416585128139,0,normal
1.2,47.886587367147406,333.53420448507813,0.15626208586126386,32.12661453851794,0,normal
1.3,46.782421252833956,341.5597280841857,0.1714749754562081,44.51546938688472,0,normal
1.4,46.09554444012383,343.05742242583676,0.18014617064598204,58.32707646839485,0,normal
1.5,45.63877380129987,342.2171711189566,0.16666576002586572,45.21342832919413,0,normal
1.6,47.78954572300961,348.01985537897144,0.15691217974297247,59.97589837172206,0,normal
1.7,48.85137088584047,348.2557784724187,0.15217348149783408,58.03861859327738,0,normal
1.8,46.791886181971776,352.20035678652573,0.1405817835442725,53.54733503800598,0,normal
1.9,50.14834976614161,354.68259019495747,0.14990373546606892,61.95400772380362,0,normal
2.0,49.57194392980737,361.3368446895787,0.1447479475858791,68.00556603945388,0,normal
2.1,52.340306282605724,362.0157056215648,0.1496218499499108,74.86202663521111,0,normal
2.2,51.80972514743087,362.6634036021396,0.16975714512215845,79.57219614247785,0,normal
2.3,52.5714056997119,369.61600962830823,0.16449705377771537,85.83470428766995,0,normal
2.4,51.97711317855239,374.10636737530217,0.16417537600644513,72.4379266890842,0,normal
2.5,52.07177503737751,371.5407162943038,0.14731470899183266,87.9022288727917,0,normal
2.6,52.25634391445095,373.3084367069438,0.16132595202579578,79.69411090241549,0,normal
2.7,55.421915856572305,378.5270119554388,0.16316018393224113,90.9386820832073,0,normal
2.8,55.04685732636399,383.75290854931495,0.13542591842019272,90.02191296061464,0,normal
2.9,54.90879301293568,390.10276843813597,0.17253200585355813,107.82725164179926,0,normal
3.0,55.23389721941215,388.91698123352256,0.15111673649707938,95.04967931287503,0,normal
3.1,55.73415310312841,386.77179272830034,0.15648008376629174,100.36943305526825,0,normal
3.2,57.675164922837396,392.42237141695256,0.1452090346771272,111.117245735152,0,normal
3.3,58.5720702779602,399.1187461821998,0.15850277778348318,100.84640362427677,0,normal
3.4,59.33840737967058,406.4577940200786,0.15074454623298536,109.2073674122445,0,normal
3.5,55.95239932969755,405.61299598439757,0.16909403364908984,119.12279602664819,0,normal
3.6,58.83712103347803,405.8707486392609,0.14886880644665865,115.08655201449395,0,normal
3.7,56.983659431992905,405.84316909054996,0.16831406898401907,130.14114792554543,0,normal
3.8,59.429950939983506,414.2335161152231,0.1654922351588818,138.80898644838618,0,normal
3.9,60.805805907725585,417.7552429958222,0.1554081960822038,128.9218596555379,0,normal
4.0,60.34456275868321,418.8395468537826,0.15875796175356832,139.64331307182127,0,normal
4.1,61.03129227661985,421.3946975908215,0.1687606643474373,135.47662239759788,0,normal
4.2,62.2658734932923,427.67669715955844,0.16814151738855115,133.85387387252572,0,normal
4.3,63.829823385609416,428.0732324461459,0.18410277166185854,132.8166582812447,0,normal
4.4,62.34980063381457,434.76306535686757,0.13665454891279122,137.8365751581978,0,normal
4.5,64.22190978403775,435.03369101808056,0.1642286316907465,159.81793040279808,0,normal
4.6,62.52560843230007,437.6450321638563,0.1840126027657032,134.34523054678417,0,normal
4.7,63.57424579253181,440.43217031687016,0.1592038361536745,160.69699731021404,0,normal
4.8,66.01761620242634,441.60203340627896,0.15596549914002586,165.2343578962079,0,normal
4.9,66.27024644341691,451.9684603222089,0.14455047725146156,164.18472848193093,0,normal
5.0,65.41965227926539,445.77873845636486,0.1742808301971199,172.90654364556593,0,normal
5.1,67.38444068486916,452.3133954751586,0.15457837301046107,169.48675891311382,0,normal
5.2,66.13168166694909,453.619881749611,0.1448184147522347,172.5113542562706,0,normal
5.3,66.69088372214618,458.46410250635387,0.14434917834266733,179.51699585996872,0,normal
5.4,69.41364308863994,462.7359545872755,0.16596622749488749,172.215083652572,0,normal
5.5,67.62510583127757,466.6712293890553,0.14469831257477095,190.25091979903044,0,normal
5.6,68.34080140050074,464.0673636065777,0.1444693458366556,185.70862475938915,0,normal
5.7,69.2739840890584,469.23874790706674,0.16928195243606875,199.37151725630454,0,normal
5.8,70.68732240965824,475.6569894090448,0.16065432769139118,197.63383017326956,0,normal
5.9,70.93885692014916,475.74092300942385,0.16686586656038158,191.2717835198119,0,normal
6.0,72.03013441942812,481.28642611001146,0.14186405555887943,210.83639717251415,0,normal
6.1,72.36374928414726,483.02739383786457,0.1883232848460927,190.87776353267358,0,normal
6.2,73.62895355526639,478.04199514596564,0.16188523738317767,215.19864258463994,0,normal
6.3,71.99529350772883,491.3318559230254,0.17129668023089953,202.80987026293164,0,normal
6.4,73.08040505096594,492.60964336389,0.17187859843695846,213.666603706244,0,normal
6.5,73.34668437259423,490.8015772748698,0.18246672556391105,214.7923470421972,0,normal
6.6,75.02296186136412,492.3369552047468,0.17878554996685025,224.29132797331206,0,normal
6.7,73.74788688974597,506.11096907723874,0.15831066245332703,222.11092779880417,0,normal
6.8,75.67845006569507,507.9555022248616,0.17252457711305563,227.4317003475676,0,normal
6.9,76.24770212878904,507.8221195657486,0.16126096714747665,241.8497686575799,0,normal
7.0,76.12762987010834,505.53377331980676,0.16071694760206376,231.15371169218676,0,normal
7.1,73.12097336005742,511.1804421464671,0.1786599386162169,233.93655383173987,0,normal
7.2,76.56781694937692,513.3391724861226,0.16764297313497653,231.6268110199426,0,normal
7.3,80.11983362991816,517.343217203235,0.1639297210874068,243.3089335033248,0,normal
7.4,79.04180744093607,522.141804128966,0.16879569611624184,239.05795764652973,0,normal
7.5,77.63505369213473,525.1867662805447,0.17149085249968546,250.76287354618933,0,normal
7.6,78.61399741700428,528.4458923315102,0.17733642841042907,260.8665294120687,0,normal
7.7,78.89588090237717,523.1886616486049,0.17861208100085257,251.25724833672214,0,normal
7.8,78.56315538868425,534.8268968187318,0.17710840768208305,245.39994837836554,0,normal
7.9,82.43529078072423,533.2854953383999,0.163335527983858,256.46508733197436,0,normal
8.0,81.74906426340354,540.1324124172106,0.18799947549280388,263.8443066742433,0,normal
8.1,82.41966416948671,544.7624186362701,0.18709257491745188,268.67979469886444,0,normal
8.2,82.7686812064434,548.1663210009285,0.15697833627201763,277.0638217889053,0,normal
8.3,82.91838047149776,547.2666256200971,0.1583574739907864,278.53123512646823,0,normal
8.4,83.08412756001816,552.4591093974349,0.16981522106666014,279.79287231626256,0,normal
8.5,84.75999473475557,549.6689306685637,0.18055560335269083,278.8513718301451,0,normal
8.6,83.65324012832929,557.2390743373965,0.18519585411667894,286.49721050274246,0,normal
8.7,86.09757575018453,557.0091980329087,0.15738164513921196,291.484486994228,0,normal
8.8,83.50497610282582,558.7984435125402,0.19281052852371802,306.9511530034381,0,normal
8.9,85.57436302453043,569.5142640567798,0.1905278134943607,285.5227624445199,0,normal
9.0,88.14006834519202,568.4925191718506,0.18576630745756764,302.691503755577,0,normal
9.1,86.74332621326914,571.9597586318916,0.18079798823642207,306.8147837178258,0,normal
9.2,88.623150115445,575.7258788308144,0.17247584518562176,306.8692234086343,0,normal
9.3,88.35462447707648,573.1480721129159,0.17672187059382688,304.9176292668935,0,normal
9.4,89.3662278183648,583.61607159804,0.15997784155855543,304.25187206136724,0,normal
9.5,89.77043188140645,581.4733551093308,0.16738196293129706,314.7340746563585,0,normal
9.6,90.55304678657976,589.2455024649287,0.19147886489076066,304.5317589116849,0,normal
9.7,91.59343090093374,585.5812525983888,0.1891170103344476,318.2096147347149,0,normal
9.8,91.85382264091061,589.9908447779833,0.16917798814564497,315.7113595696251,0,normal
9.9,92.03041170057445,597.4057103739578,0.1740181498920427,343.74436352796175,0,normal
10.0,93.67804061330085,602.4193597706396,0.1574304027354618,333.5102576489031,0,normal
10.1,92.81983983633245,606.3801226626776,0.1949121435804628,339.5343421919505,0,normal
10.2,92.51337631061749,606.5098473358223,0.18583750108575214,340.8105681049943,0,normal
10.3,95.26619118470289,608.7054627961345,0.17847713923996808,340.05645940464615,0,normal
10.4,93.20141380666068,611.6060827699049,0.18213739172970933,351.3296498580758,0,normal
10.5,96.40927879890671,612.9779685817211,0.1815187422811713,354.01233187762483,0,normal
10.6,96.69244686165555,613.1477150926428,0.18233585658735088,357.86599568669124,0,normal
10.7,96.27234759093771,622.5722483149087,0.16898083865529107,365.47037854807604,0,normal
10.8,95.05203937682369,624.0616731387568,0.18963419832838918,357.569828398081,0,normal
10.9,96.51164867092506,627.8258741981871,0.17651025776808307,371.8812219594275,0,normal
11.0,97.05552007984916,629.191026863409,0.2004522237091099,370.325320127763,0,normal
11.1,99.35359372872423,637.7315511491881,0.17763779267413715,377.0006796354543,0,normal
11.2,97.25120083862424,634.1017733241564,0.17979237164827086,375.42747616572996,0,normal
11.3,97.11335936442043,640.8481357893621,0.17126303654591063,373.662285936663,0,normal
11.4,101.43746543612092,640.4428218093399,0.18464241519377067,381.3102426849584,0,normal
11.5,100.3581407205026,639.1897362097671,0.19472861805066594,375.7521193319373,0,normal
11.6,97.82825130488224,649.0375919920285,0.17835796544246676,395.02751921229475,0,normal
11.7,102.35765878755458,650.4059749357206,0.199598747406611,387.49843668308097,0,normal
11.8,100.96140900451421,649.620864153701,0.19502056623060546,391.724856000218,0,normal
11.9,103.64360005762394,650.5653939956379,0.18870305616814761,403.40035463271755,0,normal
12.0,101.91049798985338,661.5466790082355,0.1852287957170137,398.35293005457953,0,normal
12.1,103.25781607210922,662.1983505954203,0.18814986760803237,408.1449650076237,0,normal
12.2,104.12759172802235,667.536173090587,0.1760221121648546,415.99996918659497,0,normal
12.3,104.24379847790532,663.9271123880079,0.18908179164651742,403.16436194374546,0,normal
12.4,103.27686947013962,677.677745333067,0.17349549310657023,425.0786969816917,0,normal
12.5,106.66957239483197,676.7819981992027,0.20055221358431197,413.85620306090493,0,normal
12.6,105.70684752698702,674.2624502656628,0.1850127945133364,422.7257050455475,0,normal
12.7,107.3492138566063,681.1598939335616,0.1865647413240901,428.3799058210111,0,normal
12.8,107.1108551648029,681.9599254197981,0.18995148340270654,424.87294344247925,0,normal
12.9,108.23938170198572,689.1982333935732,0.19829815730562472,428.55152810610974,0,normal
13.0,110.09552249890596,690.8520107581644,0.2117870614622923,438.76600223267656,0,normal
13.1,106.05971000446182,688.1387462179281,0.20385013749060266,439.1581190654087,0,normal
13.2,109.22133572885656,694.9380663644154,0.18954989988099993,442.0152028279451,0,normal
13.3,108.95325674120808,698.1422796470237,0.1989865237374925,448.6883851227713,0,normal
13.4,109.91564295840516,698.6249827311017,0.2052048082750946,445.31859411947505,0,normal
13.5,109.63627484172603,700.7127012056143,0.1874444459923519,449.2298761288007,0,normal
13.6,111.59067018747328,708.6425320283312,0.1859960951637779,451.5188883823462,0,normal
13.7,112.6271799147539,709.9423313820065,0.20258910003752612,452.3565362919826,0,normal
13.8,111.45280381901843,714.8887238865184,0.21557766287345403,464.0389891777111,0,normal
13.9,111.48325048218733,717.8972854416968,0.18936761184250694,468.44507811094763,0,normal
14.0,113.52964195786024,719.2144804882279,0.19588607934213872,466.83055606097207,0,normal
14.1,114.36453950165928,718.8449039255016,0.21571410593600443,477.7662086978048,0,normal
14.2,112.70121766483781,726.8793363660894,0.20273486225581253,467.4271651239059,0,normal
14.3,116.11239993410389,728.3040212856562,0.21602818882956712,485.16713034113707,0,normal
14.4,113.77338925023071,733.4137434217613,0.19566705900587605,477.5288644917915,0,normal
14.5,117.03268081187596,730.8161784946703,0.20722303737515552,482.48650563552576,0,normal
14.6,114.74250392462912,733.5608141507892,0.19563943966198566,490.753044217417,0,normal
14.7,114.57603683177824,744.0825385842157,0.2153440185900448,490.4363727051804,0,normal
14.8,117.90005743646583,746.9953711000521,0.16915746704116424,508.17975807227043,0,normal
14.9,118.06441171153318,740.2652572591624,0.20263774970472764,488.9258497457025,0,normal
15.0,119.00248884600555,751.3947712671464,0.20057275503342056,488.87668180475487,0,normal
15.1,120.87134238367432,752.9982581044296,0.21509942206571056,501.85885026644235,0,normal
15.2,117.20770089921616,749.4177974579112,0.2046529411599964,500.5294107494022,0,normal
15.3,119.36962659647561,746.4501485714945,0.20574792084652027,500.85980537286497,0,normal
15.4,119.91138639911249,747.1006513852985,0.20448070717416855,495.0303055626712,0,normal
15.5,117.14124414597748,748.6227211959406,0.19693483700963468,507.87434635052074,0,normal
15.6,118.83744944409467,748.5060953772617,0.21313886579458824,496.19212407233437,0,normal
15.7,116.91939431999872,750.7497851623269,0.20410434410336975,503.1352527465367,0,normal
15.8,119.15932558949915,742.3614622937614,0.21628206330146985,498.3385877994281,0,normal
15.9,120.43391778620379,751.5850949693719,0.19325697389971255,497.196689442954,0,normal
16.0,118.25729064807302,746.7769325444235,0.1919864246349132,500.9239210109109,0,normal
16.1,117.21821893121233,747.1772810737358,0.20353787037221727,496.2259362725702,0,normal
16.2,118.39045762029272,752.9686421855488,0.19202213188231237,499.1289084103761,0,normal
16.3,118.35231031698136,744.593259422786,0.1913629849006784,507.50254939574506,0,normal
16.4,118.57055427530872,749.3515130534653,0.19412736324759378,503.38937548597454,0,normal
16.5,119.3398745246884,749.7792383794924,0.21330797997368842,513.8549064399226,0,normal
16.6,118.35343492592378,747.6989951270319,0.21224060551485902,499.8330821315298,0,normal
16.7,115.79316529735813,744.8902088782977,0.20359299243351023,495.50099736635497,0,normal
16.8,117.91863171988354,750.8025652454168,0.18992586835855332,507.7311451859412,0,normal
16.9,119.78445963863268,754.0656834358186,0.1849075761312878,506.51598093385553,0,normal
17.0,119.9454794729466,749.172034074065,0.19367836432996163,504.23690041168925,0,normal
17.1,119.94958546818326,748.9533383012495,0.20837448292724436,500.92927821106304,0,normal
17.2,117.68892791995067,746.893189551923,0.1664065555031056,496.458539035835,0,normal
17.3,117.45332085218385,748.4881527194779,0.22407020165070998,499.36012460661476,0,normal
17.4,120.46069396584465,750.0172616173115,0.20583301048642752,503.66938827061006,0,normal
17.5,119.52015609209326,751.8808157072632,0.17798490555060728,490.13645204324655,0,normal
17.6,120.53827488192047,745.6915532509838,0.1891108860120246,500.5182751619473,0,normal
17.7,117.98938364701225,751.7342886544056,0.18007009349853048,492.49336222182194,0,normal
17.8,119.13522593841886,748.7811877456836,0.1978473874041149,504.7030488102178,0,normal
17.9,119.74403059633451,751.5465013767703,0.2072315601503922,502.3260013160461,0,normal
