time_s,pressure_kpa,temperature_k,vibration_g,thrust_n,anomaly,scenario
0.0,38.7353202881612,300.3333322757647,0.1688405978755314,6.340917985829693,0,normal
0.1,40.661098679784224,300.5289331390719,0.13931857696419742,-0.5454569147798978,0,normal
0.2,41.74602116131643,303.8074044168944,0.1300051565076327,-1.568809051970561,0,normal
0.3,41.37353841111442,308.8237876711532,0.1463603452078552,5.786375622116863,0,normal
0.4,42.34792034974521,315.0463829143353,0.11682628360463311,20.909838225800502,0,normal
0.5,44.04545450321666,317.67725312501216,0.12675266459783707,18.42666761401957,0,normal
0.6,43.92640497475176,317.75468687797655,0.14866614641212114,30.679655167260957,0,normal
0.7,46.88693053099729,322.43959455594194,0.13206706829387227,31.025054357327704,0,normal
0.8,44.6760761745196,324.1011605562186,0.15732688089706184,25.823612031413525,0,normal
0.9,45.362894221082726,329.09676046653135,0.15133282318797656,28.28862913418012,0,normal
1.0,47.3804990812777,330.2112720354705,0.13368173147082713,44.79004104905833,0,normal
1.1,47.74898810442673,331.77975139998773,0.1388102278380628,37.25346453143001,0,normal
1.2,48.67737338147969,334.23931653092967,0.13490749565815197,48.34698947062484,0,normal
1.3,47.2735367135025,332.3162974860133,0.14378611720772028,46.25309582007665,0,normal
1.4,48.91810432154368,340.6801713494984,0.15459948324239048,51.1899763678406,0,normal
1.5,47.41002882857507,345.1051932411143,0.13183741745986866,51.29046181966283,0,normal
1.6,48.85787568124603,351.2225740092642,0.13392785487881773,47.970022927307085,0,normal
1.7,49.02851852849289,355.2571222489873,0.15231279599925512,62.823470714945195,0,normal
1.8,50.806735176334044,352.20207465408635,0.133740223313035,51.44225167856731,0,normal
1.9,52.23134921149176,350.05291938032946,0.1539569575556092,50.69255488184173,0,normal
2.0,51.155039554325135,364.85256325127824,0.1438823532964027,73.31693342098805,0,normal
2.1,51.83261495641334,364.0159734614857,0.15718603879690812,69.29324982093733,0,normal
2.2,53.61668783913556,368.930515898326,0.11914491009126922,63.30599222680747,0,normal
2.3,52.256103321310015,366.37238195381815,0.1559610954464608,69.60887533514274,0,normal
2.4,55.106941365886435,369.48198339031796,0.1338615232000558,84.0384692040533,0,normal
2.5,51.908090948735165,373.8202117097072,0.17238453322275066,92.57956475898494,0,normal
2.6,54.32466898514958,377.3167311009281,0.1504259631813837,76.6820190122677,0,normal
2.7,55.217700066125175,380.3062015551178,0.1496813155085269,81.58887936968858,0,normal
2.8,55.49441982369669,386.566707322701,0.15111359800925878,96.38169509760853,0,normal
2.9,55.730514860277246,387.69526183401894,0.15606194344883986,94.28943853041102,0,normal
3.0,55.74951238634441,387.18469109732126,0.16495992926836633,93.12300614895071,0,normal
3.1,55.06250661104411,392.60559798829996,0.15760559652200345,108.78032285296655,0,normal
3.2,56.85367470494518,396.0339866619812,0.13405955004562187,98.98774516905097,0,normal
3.3,58.999134841464475,396.91858402578197,0.15190044445404355,110.90869407056717,0,normal
3.4,59.48220314087293,401.9565756549297,0.15844930417466202,114.86052337022277,0,normal
3.5,61.71497425514729,405.47758576291227,0.16077160881533414,132.4246711055815,0,normal
3.6,60.9190792481797,406.6193002331675,0.14737710992923075,115.9139277860236,0,normal
3.7,62.563823016533895,409.4935247172241,0.14628081855307715,121.58212913611773,0,normal
3.8,60.2160555455305,409.76056259628996,0.1361732842174247,130.37903221306195,0,normal
3.9,60.60036982361379,412.9666698614446,0.1606671698606657,137.56247887679214,0,normal
4.0,62.022244686891305,417.4770364165737,0.1617615585736817,151.13771990096373,0,normal
4.1,63.32240139605322,421.2372139498512,0.14841078295522653,146.74852944947628,0,normal
4.2,62.99020958460354,420.2973840945287,0.15147668443007734,143.3660641296892,0,normal
4.3,63.53385430266749,427.8260584975114,0.13873378928565197,150.6978873417763,0,normal
